global_player_mapping_key,role,train_player_id,current_trackman_player_id,global_player_mapping_status,global_player_mapping_status_ko,global_representative_trackman_player_id,global_exact_candidates,global_exact_candidate_count,global_reverse_train_player_count,global_exact_top_rows,global_exact_top_games,global_exact_total_rows,global_exact_total_games,global_exact_purity,global_exact_strict_contexts,final_linked_role_observations,final_linked_games,final_confirmed_id_matches,final_confirmed_id_mismatches,train_role_observations,train_games,train_strict_contexts
592,batter,24087,51344,confirmed_global_exact,역할별 전역 exact 양방향 확정,51344,51344:3992rows/242games,1,1,3992,242,3992,242,1.0,6,5943,365,5943,0,6348,393,7
593,batter,24090,51302,confirmed_global_exact,역할별 전역 exact 양방향 확정,51302,51302:291rows/27games,1,1,291,27,291,27,1.0,3,566,48,564,2,795,63,6
594,batter,24091,51303,confirmed_global_exact,역할별 전역 exact 양방향 확정,51303,51303:277rows/31games,1,1,277,31,277,31,1.0,6,526,57,525,1,593,67,7
595,batter,24092,51304,confirmed_global_exact,역할별 전역 exact 양방향 확정,51304,51304:6rows/1games,1,1,6,1,6,1,1.0,1,51,4,51,0,155,14,2
596,batter,24093,51305,confirmed_global_exact,역할별 전역 exact 양방향 확정,51305,51305:27rows/2games,1,1,27,2,27,2,1.0,1,193,16,193,0,412,32,3
597,batter,24095,,conflict_reverse_multiple_train_ids,Trackman ID가 복수 Train 선수로 역매핑,51307,51307:31rows/3games,1,2,31,3,31,3,1.0,2,154,15,0,0,296,24,4
598,batter,24096,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,4,1,0,0,8,2,1
599,batter,24098,51203,confirmed_global_exact,역할별 전역 exact 양방향 확정,51203,51203:1235rows/117games,1,1,1235,117,1235,117,1.0,3,1948,176,1948,0,2141,196,4
600,batter,24101,51269,confirmed_global_exact,역할별 전역 exact 양방향 확정,51269,51269:133rows/9games,1,1,133,9,133,9,1.0,3,206,18,206,0,206,18,4
601,batter,24103,51295,confirmed_global_exact,역할별 전역 exact 양방향 확정,51295,51295:55rows/4games,1,1,55,4,55,4,1.0,1,169,17,169,0,169,17,2
602,batter,24106,51298,confirmed_global_exact,역할별 전역 exact 양방향 확정,51298,51298:81rows/7games,1,1,81,7,81,7,1.0,2,203,22,203,0,216,24,5
603,batter,24108,51200,confirmed_global_exact,역할별 전역 exact 양방향 확정,51200,51200:63rows/7games,1,1,63,7,63,7,1.0,1,107,13,107,0,113,14,2
604,batter,24114,51205,confirmed_global_exact,역할별 전역 exact 양방향 확정,51205,51205:22rows/2games,1,1,22,2,22,2,1.0,1,33,4,33,0,33,4,1
605,batter,24119,51640,confirmed_global_exact,역할별 전역 exact 양방향 확정,51640,51640:21rows/2games,1,1,21,2,21,2,1.0,1,56,5,56,0,122,12,4
606,batter,24120,51605,confirmed_global_exact,역할별 전역 exact 양방향 확정,51605,51605:32rows/2games,1,1,32,2,32,2,1.0,2,63,5,63,0,166,13,3
607,batter,24121,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,0,0,0,0,4,1,1
608,batter,24122,51603,confirmed_global_exact,역할별 전역 exact 양방향 확정,51603,51603:19rows/1games,1,1,19,1,19,1,1.0,1,54,3,54,0,78,6,2
609,batter,24123,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,41,5,0,0,125,11,2
610,batter,24124,51604,confirmed_global_exact,역할별 전역 exact 양방향 확정,51604,51604:4rows/2games,1,1,4,2,4,2,1.0,2,22,4,22,0,158,21,6
611,batter,24127,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,0,0,0,0,7,2,1
612,batter,24128,51764,confirmed_global_exact,역할별 전역 exact 양방향 확정,51764,51764:164rows/13games,1,1,164,13,164,13,1.0,6,478,35,478,0,564,41,7
613,batter,24130,51767,confirmed_global_exact,역할별 전역 exact 양방향 확정,51767,51767:97rows/7games,1,1,97,7,97,7,1.0,3,316,24,316,0,320,24,4
614,batter,24132,51762,confirmed_global_exact,역할별 전역 exact 양방향 확정,51762,51762:128rows/15games,1,1,128,15,128,15,1.0,4,308,28,308,0,355,34,6
615,batter,24134,51701,confirmed_global_exact,역할별 전역 exact 양방향 확정,51701,51701:123rows/13games,1,1,123,13,123,13,1.0,4,284,26,284,0,311,29,5
616,batter,24137,51704,confirmed_global_exact,역할별 전역 exact 양방향 확정,51704,51704:78rows/9games,1,1,78,9,78,9,1.0,3,154,18,149,5,154,18,3
617,batter,24139,592387,confirmed_global_exact,역할별 전역 exact 양방향 확정,592387,592387:469rows/32games,1,1,469,32,469,32,1.0,1,983,63,982,1,1039,66,1
618,batter,24141,51707,confirmed_global_exact,역할별 전역 exact 양방향 확정,51707,51707:12rows/3games,1,1,12,3,12,3,1.0,2,65,8,65,0,73,9,2
619,batter,24142,51708,confirmed_global_exact,역할별 전역 exact 양방향 확정,51708,51708:7rows/1games,1,1,7,1,7,1,1.0,1,37,3,37,0,39,3,1
620,batter,24143,571679,confirmed_global_exact,역할별 전역 exact 양방향 확정,571679,571679:284rows/22games,1,1,284,22,284,22,1.0,1,577,44,577,0,606,46,2
621,batter,24144,425783,confirmed_global_exact,역할별 전역 exact 양방향 확정,425783,425783:4007rows/241games,1,1,4007,241,4007,241,1.0,4,6896,408,6896,0,7476,440,4
622,batter,24145,51706,confirmed_global_exact,역할별 전역 exact 양방향 확정,51706,51706:192rows/17games,1,1,192,17,192,17,1.0,3,376,34,376,0,398,36,5
623,batter,24148,571506,confirmed_global_exact,역할별 전역 exact 양방향 확정,571506,571506:412rows/26games,1,1,412,26,412,26,1.0,2,593,39,593,0,599,39,2
624,batter,24149,643269,confirmed_global_exact,역할별 전역 exact 양방향 확정,643269,643269:466rows/32games,1,1,466,32,466,32,1.0,1,816,55,816,0,907,61,1
625,batter,24150,541650,confirmed_global_exact,역할별 전역 exact 양방향 확정,541650,541650:593rows/35games,1,1,593,35,593,35,1.0,1,947,57,944,3,1020,60,2
626,batter,24155,,conflict_reverse_multiple_train_ids,Trackman ID가 복수 Train 선수로 역매핑,52154,52154:168rows/18games,1,2,168,18,168,18,1.0,3,472,47,0,0,589,63,3
627,batter,24158,52103,confirmed_global_exact,역할별 전역 exact 양방향 확정,52103,52103:344rows/39games,1,1,344,39,344,39,1.0,3,508,57,508,0,573,63,4
628,batter,24159,52105,confirmed_global_exact,역할별 전역 exact 양방향 확정,52105,52105:306rows/35games,1,1,306,35,306,35,1.0,3,693,83,693,0,833,101,4
629,batter,24160,52121,confirmed_global_exact,역할별 전역 exact 양방향 확정,52121,52121:169rows/13games,1,1,169,13,169,13,1.0,2,743,74,739,4,1023,98,2
630,batter,24162,52124,confirmed_global_exact,역할별 전역 exact 양방향 확정,52124,52124:6rows/1games,1,1,6,1,6,1,1.0,1,16,2,6,10,1256,111,2
631,batter,24163,547004,confirmed_global_exact,역할별 전역 exact 양방향 확정,547004,547004:211rows/16games,1,1,211,16,211,16,1.0,2,406,31,403,3,508,38,2
632,batter,24171,52803,confirmed_global_exact,역할별 전역 exact 양방향 확정,52803,52803:47rows/4games,1,1,47,4,47,4,1.0,1,156,13,156,0,189,16,2
633,batter,24174,52805,confirmed_global_exact,역할별 전역 exact 양방향 확정,52805,52805:15rows/1games,1,1,15,1,15,1,1.0,1,78,7,78,0,89,9,3
634,batter,24175,52804,confirmed_global_exact,역할별 전역 exact 양방향 확정,52804,52804:39rows/6games,1,1,39,6,39,6,1.0,2,87,14,87,0,153,18,2
635,batter,24176,52807,confirmed_global_exact,역할별 전역 exact 양방향 확정,52807,52807:19rows/2games,1,1,19,2,19,2,1.0,2,42,6,42,0,109,11,2
636,batter,24177,605196,confirmed_global_exact,역할별 전역 exact 양방향 확정,605196,605196:364rows/26games,1,1,364,26,364,26,1.0,1,928,64,922,6,1032,69,2
637,batter,24180,52348,confirmed_global_exact,역할별 전역 exact 양방향 확정,52348,52348:718rows/56games,1,1,718,56,718,56,1.0,4,1332,99,1332,0,1468,108,4
638,batter,24186,52398,confirmed_global_exact,역할별 전역 exact 양방향 확정,52398,52398:9rows/1games,1,1,9,1,9,1,1.0,1,29,2,29,0,33,4,2
639,batter,24187,52301,confirmed_global_exact,역할별 전역 exact 양방향 확정,52301,52301:33rows/4games,1,1,33,4,33,4,1.0,1,46,6,46,0,71,8,2
640,batter,24188,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,2,1,0,0,10,3,1
641,batter,24189,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,0,0,0,0,4,1,1
642,batter,24190,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,13,2,0,0,62,6,1
643,batter,24191,52305,confirmed_global_exact,역할별 전역 exact 양방향 확정,52305,52305:470rows/43games,1,1,470,43,470,43,1.0,4,794,72,794,0,934,85,5
644,batter,24194,624577,confirmed_global_exact,역할별 전역 exact 양방향 확정,624577,624577:1073rows/65games,1,1,1073,65,1073,65,1.0,1,1927,115,1927,0,2100,125,1
645,batter,24195,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,27,2,0,0,27,2,1
646,batter,24200,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,31,3,0,0,31,3,1
647,batter,24204,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,21,2,0,0,21,2,1
648,batter,24206,52906,confirmed_global_exact,역할별 전역 exact 양방향 확정,52906,52906:47rows/3games,1,1,47,3,47,3,1.0,1,71,6,71,0,71,6,3
649,batter,24207,605361,confirmed_global_exact,역할별 전역 exact 양방향 확정,605361,605361:1254rows/80games,1,1,1254,80,1254,80,1.0,1,2007,128,2007,0,2197,139,1
650,batter,24210,52516,confirmed_global_exact,역할별 전역 exact 양방향 확정,52516,52516:125rows/12games,1,1,125,12,125,12,1.0,2,400,34,400,0,600,45,4
651,batter,24212,52591,confirmed_global_exact,역할별 전역 exact 양방향 확정,52591,52591:2598rows/146games,1,1,2598,146,2598,146,1.0,3,4006,222,4005,1,4446,249,4
652,batter,24213,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,5,1,0,0,5,1,1
653,batter,24214,52568,confirmed_global_exact,역할별 전역 exact 양방향 확정,52568,52568:119rows/15games,1,1,119,15,119,15,1.0,2,321,36,321,0,468,48,4
654,batter,24215,,conflict_multiple_trackman_ids,한 Train 선수에 복수 Trackman ID,52504,52504:83rows/15games;622682:3rows/1games,2,1,83,15,86,15,0.9651162790697675,2,110,18,0,0,154,22,3
655,batter,24216,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,0,0,0,0,9,1,1
656,batter,24217,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,33,3,0,0,80,6,1
657,batter,24218,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,60,3,0,0,127,8,2
658,batter,24219,52514,confirmed_global_exact,역할별 전역 exact 양방향 확정,52514,52514:20rows/2games,1,1,20,2,20,2,1.0,2,45,6,45,0,46,6,2
659,batter,24220,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,46,3,0,0,57,4,1
660,batter,24221,656847,confirmed_global_exact,역할별 전역 exact 양방향 확정,656847,656847:512rows/36games,1,1,512,36,512,36,1.0,1,1141,76,1139,2,1287,85,1
661,batter,24225,52267,confirmed_global_exact,역할별 전역 exact 양방향 확정,52267,52267:23rows/2games,1,1,23,2,23,2,1.0,2,181,14,181,0,194,16,2
662,batter,24227,52294,confirmed_global_exact,역할별 전역 exact 양방향 확정,52294,52294:8rows/1games,1,1,8,1,8,1,1.0,1,245,22,245,0,271,23,2
663,batter,24230,52210,confirmed_global_exact,역할별 전역 exact 양방향 확정,52210,52210:7rows/1games,1,1,7,1,7,1,1.0,1,81,9,81,0,90,11,2
664,batter,24232,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,127,11,0,0,150,13,2
665,batter,24233,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,14,3,0,0,14,3,1
666,batter,24235,52208,confirmed_global_exact,역할별 전역 exact 양방향 확정,52208,52208:12rows/3games,1,1,12,3,12,3,1.0,1,60,11,60,0,64,12,2
667,batter,24236,52209,confirmed_global_exact,역할별 전역 exact 양방향 확정,52209,52209:32rows/4games,1,1,32,4,32,4,1.0,2,79,10,79,0,88,11,2
668,batter,24238,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,17,2,0,0,17,2,1
669,batter,24242,52764,confirmed_global_exact,역할별 전역 exact 양방향 확정,52764,52764:60rows/5games,1,1,60,5,60,5,1.0,4,322,27,322,0,417,34,5
670,batter,24243,52765,confirmed_global_exact,역할별 전역 exact 양방향 확정,52765,52765:8rows/1games,1,1,8,1,8,1,1.0,1,73,7,73,0,73,7,2
671,batter,24245,666247,confirmed_global_exact,역할별 전역 exact 양방향 확정,666247,666247:470rows/53games,1,1,470,53,470,53,1.0,5,1154,109,1154,0,1222,115,6
672,batter,24250,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,18,2,0,0,18,2,1
673,batter,24251,643565,confirmed_global_exact,역할별 전역 exact 양방향 확정,643565,643565:1173rows/69games,1,1,1173,69,1173,69,1.0,1,2292,128,2292,0,2605,144,1
674,batter,24255,52001,confirmed_global_exact,역할별 전역 exact 양방향 확정,52001,52001:144rows/13games,1,1,144,13,144,13,1.0,3,210,20,210,0,221,22,3
675,batter,24260,52002,confirmed_global_exact,역할별 전역 exact 양방향 확정,52002,52002:62rows/8games,1,1,62,8,62,8,1.0,2,169,21,169,0,170,21,4
676,batter,24263,592656,confirmed_global_exact,역할별 전역 exact 양방향 확정,592656,592656:891rows/54games,1,1,891,54,891,54,1.0,2,1434,87,1434,0,1612,98,2
677,batter,24264,52605,confirmed_global_exact,역할별 전역 exact 양방향 확정,52605,52605:1526rows/91games,1,1,1526,91,1526,91,1.0,3,2339,143,2339,0,4868,305,3
678,batter,24266,52667,confirmed_global_exact,역할별 전역 exact 양방향 확정,52667,52667:14rows/1games,1,1,14,1,14,1,1.0,1,29,2,29,0,130,10,3
679,batter,24270,593647,confirmed_global_exact,역할별 전역 exact 양방향 확정,593647,593647:1986rows/128games,1,1,1986,128,1986,128,1.0,3,3063,196,3063,0,6402,408,3
680,batter,24272,52415,confirmed_global_exact,역할별 전역 exact 양방향 확정,52415,52415:2913rows/186games,1,1,2913,186,2913,186,1.0,3,4610,296,4610,0,5036,326,3
681,batter,24273,52430,confirmed_global_exact,역할별 전역 exact 양방향 확정,52430,52430:1425rows/108games,1,1,1425,108,1425,108,1.0,3,2247,167,2247,0,2434,179,3
682,batter,24274,52424,confirmed_global_exact,역할별 전역 exact 양방향 확정,52424,52424:212rows/21games,1,1,212,21,212,21,1.0,3,363,36,363,0,500,48,5
683,batter,24278,52405,confirmed_global_exact,역할별 전역 exact 양방향 확정,52405,52405:80rows/14games,1,1,80,14,80,14,1.0,3,172,23,172,0,243,30,4
684,batter,24280,52402,confirmed_global_exact,역할별 전역 exact 양방향 확정,52402,52402:88rows/10games,1,1,88,10,88,10,1.0,3,130,13,130,0,130,13,3
685,batter,24282,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,87,6,0,0,87,6,2
686,batter,24284,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,3,1,0,0,16,3,1
687,batter,24287,52628,confirmed_global_exact,역할별 전역 exact 양방향 확정,52628,52628:35rows/2games,1,1,35,2,35,2,1.0,1,92,6,92,0,167,12,2
688,batter,24288,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,43,3,0,0,51,5,2
689,batter,24290,52634,confirmed_global_exact,역할별 전역 exact 양방향 확정,52634,52634:15rows/1games,1,1,15,1,15,1,1.0,1,15,1,15,0,63,5,1
690,batter,24292,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,0,0,0,0,28,2,1
691,batter,24295,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,29,3,0,0,29,3,1
692,batter,24296,52704,confirmed_global_exact,역할별 전역 exact 양방향 확정,52704,52704:139rows/18games,1,1,139,18,139,18,1.0,4,253,34,252,1,257,35,5
693,batter,24297,52705,confirmed_global_exact,역할별 전역 exact 양방향 확정,52705,52705:146rows/16games,1,1,146,16,146,16,1.0,3,418,39,418,0,437,41,4
694,batter,24299,52710,confirmed_global_exact,역할별 전역 exact 양방향 확정,52710,52710:64rows/5games,1,1,64,5,64,5,1.0,3,199,18,199,0,218,20,4
695,batter,24301,546990,confirmed_global_exact,역할별 전역 exact 양방향 확정,546990,546990:2127rows/128games,1,1,2127,128,2127,128,1.0,2,3236,196,3236,0,3519,212,2
696,batter,24302,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,38,3,0,0,64,5,1
697,batter,24304,596825,confirmed_global_exact,역할별 전역 exact 양방향 확정,596825,596825:462rows/28games,1,1,462,28,462,28,1.0,1,697,43,694,3,780,47,2
698,batter,24308,501571,confirmed_global_exact,역할별 전역 exact 양방향 확정,501571,501571:339rows/20games,1,1,339,20,339,20,1.0,1,607,39,607,0,789,51,2
699,batter,24309,676646,confirmed_global_exact,역할별 전역 exact 양방향 확정,676646,676646:1094rows/61games,1,1,1094,61,1094,61,1.0,2,1793,101,1793,0,1968,111,2
700,batter,24315,53992,confirmed_global_exact,역할별 전역 exact 양방향 확정,53992,53992:331rows/33games,1,1,331,33,331,33,1.0,3,430,43,430,0,448,46,4
701,batter,24316,53991,confirmed_global_exact,역할별 전역 exact 양방향 확정,53991,53991:35rows/4games,1,1,35,4,35,4,1.0,2,39,5,39,0,39,5,2
702,batter,24325,53990,confirmed_global_exact,역할별 전역 exact 양방향 확정,53990,53990:6rows/1games,1,1,6,1,6,1,1.0,1,19,2,19,0,19,2,1
703,batter,24326,641829,confirmed_global_exact,역할별 전역 exact 양방향 확정,641829,641829:1531rows/85games,1,1,1531,85,1531,85,1.0,1,1974,111,1972,2,2076,117,1
704,batter,24331,53293,confirmed_global_exact,역할별 전역 exact 양방향 확정,53293,53293:22rows/4games,1,1,22,4,22,4,1.0,2,121,18,121,0,131,19,2
705,batter,24332,53296,confirmed_global_exact,역할별 전역 exact 양방향 확정,53296,53296:32rows/4games,1,1,32,4,32,4,1.0,3,90,12,90,0,114,16,4
706,batter,24335,53204,confirmed_global_exact,역할별 전역 exact 양방향 확정,53204,53204:30rows/6games,1,1,30,6,30,6,1.0,2,106,15,106,0,106,15,3
707,batter,24336,53205,confirmed_global_exact,역할별 전역 exact 양방향 확정,53205,53205:25rows/2games,1,1,25,2,25,2,1.0,1,105,8,105,0,105,8,1
708,batter,24341,670351,confirmed_global_exact,역할별 전역 exact 양방향 확정,670351,670351:1151rows/76games,1,1,1151,76,1151,76,1.0,1,1686,109,1686,0,1913,122,1
709,batter,24342,53144,confirmed_global_exact,역할별 전역 exact 양방향 확정,53144,53144:834rows/69games,1,1,834,69,834,69,1.0,4,1797,144,1795,2,2019,159,4
710,batter,24345,53160,confirmed_global_exact,역할별 전역 exact 양방향 확정,53160,53160:116rows/15games,1,1,116,15,116,15,1.0,1,350,36,350,0,376,39,1
711,batter,24348,53168,confirmed_global_exact,역할별 전역 exact 양방향 확정,53168,53168:218rows/17games,1,1,218,17,218,17,1.0,1,587,58,587,0,728,69,1
712,batter,24350,53105,confirmed_global_exact,역할별 전역 exact 양방향 확정,53105,53105:147rows/16games,1,1,147,16,147,16,1.0,2,437,49,434,3,531,61,2
713,batter,24351,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,62,7,0,0,93,9,1
714,batter,24352,53104,confirmed_global_exact,역할별 전역 exact 양방향 확정,53104,53104:21rows/3games,1,1,21,3,21,3,1.0,1,270,31,270,0,355,38,1
715,batter,24353,53103,confirmed_global_exact,역할별 전역 exact 양방향 확정,53103,53103:122rows/12games,1,1,122,12,122,12,1.0,1,509,50,509,0,629,59,1
716,batter,24354,621573,confirmed_global_exact,역할별 전역 exact 양방향 확정,621573,621573:3035rows/190games,1,1,3035,190,3035,190,1.0,2,4234,262,4234,0,4509,279,2
717,batter,24356,53764,confirmed_global_exact,역할별 전역 exact 양방향 확정,53764,53764:1883rows/152games,1,1,1883,152,1883,152,1.0,3,2663,216,2663,0,2801,232,3
718,batter,24357,53795,confirmed_global_exact,역할별 전역 exact 양방향 확정,53795,53795:86rows/9games,1,1,86,9,86,9,1.0,3,156,16,156,0,164,17,3
719,batter,24359,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,2,1,0,0,2,1,1
720,batter,24362,53705,confirmed_global_exact,역할별 전역 exact 양방향 확정,53705,53705:8rows/1games,1,1,8,1,8,1,1.0,1,11,2,11,0,11,2,1
721,batter,24366,53710,confirmed_global_exact,역할별 전역 exact 양방향 확정,53710,53710:1rows/1games,1,1,1,1,1,1,1.0,1,5,2,5,0,5,2,1
