player_mapping_key,role,season,game_type,train_team_id,train_player_id,trackman_team_name,current_trackman_player_id,player_mapping_status,player_mapping_status_ko,mapping_basis,team_mapping_status,strict_representative_trackman_player_id,strict_exact_candidates,strict_exact_candidate_count,strict_reverse_train_player_count,strict_exact_top_rows,strict_exact_top_games,strict_exact_total_rows,strict_exact_total_games,strict_exact_purity,global_representative_trackman_player_id,global_exact_candidates,global_exact_candidate_count,global_reverse_train_player_count,global_exact_top_rows,global_exact_top_games,global_exact_total_rows,global_exact_total_games,global_exact_purity,global_exact_strict_contexts,final_observed_trackman_player_candidates,final_linked_role_observations,final_linked_games,final_confirmed_id_matches,final_confirmed_id_mismatches,train_role_observations,train_games
1927,batter,2022,F,21,24061,MIN_SSG,51805,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51805,MIN_SSG/51805:12rows/1games,1,1,12,1,12,1,1.0,51805,51805:17rows/2games,1,1,17,2,17,2,1.0,2,51805:26rows/2games,26,2,26,0,39,4
1928,batter,2022,F,21,24171,MIN_SSG,52803,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,52803,52803:47rows/4games,1,1,47,4,47,4,1.0,1,52803:45rows/4games,45,4,45,0,78,7
1929,batter,2022,F,21,24174,MIN_SSG,52805,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,52805,MIN_SSG/52805:15rows/1games,1,1,15,1,15,1,1.0,52805,52805:15rows/1games,1,1,15,1,15,1,1.0,1,52805:35rows/2games,35,2,35,0,38,3
1930,batter,2022,F,21,24175,MIN_SSG,52804,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,52804,MIN_SSG/52804:23rows/2games,1,1,23,2,23,2,1.0,52804,52804:39rows/6games,1,1,39,6,39,6,1.0,2,52804:63rows/8games,63,8,63,0,127,12
1931,batter,2022,F,21,24176,MIN_SSG,52807,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,52807,MIN_SSG/52807:13rows/1games,1,1,13,1,13,1,1.0,52807,52807:19rows/2games,1,1,19,2,19,2,1.0,2,52807:29rows/4games,29,4,29,0,96,9
1932,batter,2022,F,21,24177,MIN_SSG,605196,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,605196,605196:364rows/26games,1,1,364,26,364,26,1.0,1,605196:18rows/2games,18,2,18,0,20,2
1933,batter,2022,F,21,24308,MIN_SSG,501571,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,501571,501571:339rows/20games,1,1,339,20,339,20,1.0,1,501571:5rows/1games,5,1,5,0,18,2
1934,batter,2022,F,23,22956,KBO_ARM,66606,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,66606,66606:2904rows/177games,1,1,2904,177,2904,177,1.0,5,66606:13rows/1games,13,1,13,0,83,5
1935,batter,2022,F,23,23193,KBO_ARM,66917,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,66917,66917:1024rows/107games,1,1,1024,107,1024,107,1.0,9,,0,0,0,0,59,4
1936,batter,2022,F,23,23243,KBO_ARM,67207,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,67207,67207:1679rows/143games,1,1,1679,143,1679,143,1.0,7,67207:10rows/1games,10,1,10,0,67,4
1937,batter,2022,F,23,23452,KBO_ARM,68305,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,68305,68305:1031rows/92games,1,1,1031,92,1031,92,1.0,3,,0,0,0,0,10,2
1938,batter,2022,F,23,23549,KBO_ARM,68868,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,68868,68868:1088rows/94games,1,1,1088,94,1088,94,1.0,9,68868:8rows/1games,8,1,8,0,96,5
1939,batter,2022,F,23,23645,KBO_ARM,69100,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,69100,69100:1787rows/186games,1,1,1787,186,1787,186,1.0,7,,0,0,0,0,13,2
1940,batter,2022,F,23,23705,KBO_ARM,69705,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,69705,69705:581rows/51games,1,1,581,51,581,51,1.0,6,,0,0,0,0,6,2
1941,batter,2022,F,23,23718,KBO_ARM,,unresolved_global_conflict,엄격 키 근거 없음·전역 선수 매핑 충돌,,consistent_final_only,,,0,0,0,0,0,0,,69442,69442:639rows/71games;64793:1rows/1games,2,1,639,71,640,71,0.9984375,9,69442:2rows/1games,2,1,0,0,55,4
1942,batter,2022,F,23,23776,KBO_ARM,69992,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,69992,69992:1246rows/106games,1,1,1246,106,1246,106,1.0,6,,0,0,0,0,71,4
1943,batter,2022,F,23,23918,KBO_ARM,50657,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,50657,50657:169rows/16games,1,1,169,16,169,16,1.0,6,50657:6rows/1games,6,1,6,0,64,4
1944,batter,2022,F,23,23919,KBO_ARM,50600,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,50600,50600:343rows/36games,1,1,343,36,343,36,1.0,4,50600:10rows/1games,10,1,10,0,19,2
1945,batter,2022,F,23,23939,KBO_ARM,50707,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,50707,50707:1724rows/128games,1,1,1724,128,1724,128,1.0,6,50707:13rows/1games,13,1,13,0,25,2
1946,batter,2022,F,23,23990,KBO_ARM,50054,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,50054,50054:858rows/77games,1,1,858,77,858,77,1.0,4,50054:15rows/1games,15,1,15,0,47,3
1947,batter,2022,F,23,24040,KBO_ARM,51551,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,51551,51551:1531rows/105games,1,1,1531,105,1531,105,1.0,2,51551:16rows/1games,16,1,16,0,84,5
1948,batter,2022,F,23,24041,KBO_ARM,51528,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,51528,51528:669rows/73games,1,1,669,73,669,73,1.0,4,51528:8rows/1games,8,1,8,0,23,3
1949,batter,2022,F,23,24132,KBO_ARM,51762,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,51762,51762:128rows/15games,1,1,128,15,128,15,1.0,4,51762:5rows/1games,5,1,5,0,28,4
1950,batter,2022,F,23,24274,KBO_ARM,52424,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,consistent_final_only,,,0,0,0,0,0,0,,52424,52424:212rows/21games,1,1,212,21,212,21,1.0,3,52424:9rows/1games,9,1,9,0,61,5
1951,batter,2022,R,12,21616,DOO_BEA,74206,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,74206,DOO_BEA/74206:671rows/59games,1,1,671,59,671,59,1.0,74206,74206:4253rows/326games,1,1,4253,326,4253,326,1.0,7,74206:931rows/82games,931,82,931,0,1028,90
1952,batter,2022,R,12,21947,DOO_BEA,77248,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,77248,DOO_BEA/77248:48rows/6games,1,1,48,6,48,6,1.0,77248,77248:1009rows/100games,1,1,1009,100,1009,100,1.0,6,77248:93rows/9games,93,9,93,0,115,13
1953,batter,2022,R,12,22013,DOO_BEA,78224,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,78224,DOO_BEA/78224:1293rows/84games,1,1,1293,84,1293,84,1.0,78224,78224:7469rows/480games,1,1,7469,480,7469,480,1.0,6,78224:1857rows/118games,1857,118,1857,0,2047,128
1954,batter,2022,R,12,22126,DOO_BEA,79240,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79240,DOO_BEA/79240:1145rows/77games,1,1,1145,77,1145,77,1.0,79240,79240:6283rows/435games,1,1,6283,435,6283,435,1.0,7,79240:1650rows/107games,1650,107,1650,0,1890,120
1955,batter,2022,R,12,22130,DOO_BEA,79231,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79231,DOO_BEA/79231:1100rows/77games,1,1,1100,77,1100,77,1.0,79231,79231:7240rows/450games,1,1,7240,450,7240,450,1.0,6,79231:1551rows/109games,1551,109,1551,0,1739,122
1956,batter,2022,R,12,22430,DOO_BEA,62244,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62244,DOO_BEA/62244:957rows/78games,1,1,957,78,957,78,1.0,62244,62244:4767rows/391games,1,1,4767,391,4767,391,1.0,6,62244:1415rows/111games,1415,111,1415,0,1566,122
1957,batter,2022,R,12,22468,DOO_BEA,63123,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63123,DOO_BEA/63123:1083rows/82games,1,1,1083,82,1083,82,1.0,63123,63123:4323rows/311games,1,1,4323,311,4323,311,1.0,5,63123:1583rows/119games;64153:1rows/1games,1584,119,1583,1,1685,127
1958,batter,2022,R,12,22521,DOO_BEA,63202,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63202,DOO_BEA/63202:311rows/38games,1,1,311,38,311,38,1.0,63202,63202:1286rows/147games,1,1,1286,147,1286,147,1.0,7,63202:369rows/46games,369,46,369,0,390,47
1959,batter,2022,R,12,22522,DOO_BEA,63257,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63257,DOO_BEA/63257:627rows/49games,1,1,627,49,627,49,1.0,63257,63257:2228rows/203games,1,1,2228,203,2228,203,1.0,8,63257:960rows/71games,960,71,960,0,1170,83
1960,batter,2022,R,12,22607,DOO_BEA,62925,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62925,DOO_BEA/62925:178rows/16games,1,1,178,16,178,16,1.0,62925,62925:2607rows/216games,1,1,2607,216,2607,216,1.0,10,62925:292rows/29games,292,29,292,0,373,35
1961,batter,2022,R,12,22693,DOO_BEA,64153,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64153,DOO_BEA/64153:1200rows/77games,1,1,1200,77,1200,77,1.0,64153,64153:5556rows/352games,1,1,5556,352,5556,352,1.0,6,64153:1630rows/101games,1630,101,1630,0,1723,107
1962,batter,2022,R,12,22748,DOO_BEA,64086,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64086,DOO_BEA/64086:65rows/8games,1,1,65,8,65,8,1.0,64086,64086:433rows/44games,1,1,433,44,433,44,1.0,8,64086:88rows/11games,88,11,88,0,93,13
1963,batter,2022,R,12,22756,DOO_BEA,64468,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64468,DOO_BEA/64468:395rows/41games,1,1,395,41,395,41,1.0,64468,64468:2926rows/231games,1,1,2926,231,2926,231,1.0,7,64468:596rows/58games;62925:1rows/1games,597,58,596,1,645,65
1964,batter,2022,R,12,22830,DOO_BEA,66203,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66203,DOO_BEA/66203:89rows/17games,1,1,89,17,89,17,1.0,66203,66203:295rows/47games,1,1,295,47,295,47,1.0,8,66203:95rows/19games,95,19,95,0,95,19
1965,batter,2022,R,12,22839,DOO_BEA,66209,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66209,DOO_BEA/66209:290rows/46games,1,1,290,46,290,46,1.0,66209,66209:2050rows/221games,1,1,2050,221,2050,221,1.0,6,66209:489rows/66games;62244:2rows/1games,491,66,489,2,528,69
1966,batter,2022,R,12,22841,DOO_BEA,64213,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,64213,64213:348rows/52games,1,1,348,52,348,52,1.0,6,64213:5rows/1games,5,1,5,0,5,1
1967,batter,2022,R,12,23179,DOO_BEA,65269,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65269,DOO_BEA/65269:278rows/28games,1,1,278,28,278,28,1.0,65269,65269:546rows/56games,1,1,546,56,546,56,1.0,7,65269:362rows/35games,362,35,362,0,371,37
1968,batter,2022,R,12,23186,DOO_BEA,66233,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66233,DOO_BEA/66233:41rows/7games,1,1,41,7,41,7,1.0,66233,66233:262rows/33games,1,1,262,33,262,33,1.0,6,66233:64rows/10games,64,10,64,0,64,10
1969,batter,2022,R,12,23241,DOO_BEA,67202,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67202,DOO_BEA/67202:37rows/6games,1,1,37,6,37,6,1.0,67202,67202:144rows/18games,1,1,144,18,144,18,1.0,6,67202:74rows/11games,74,11,74,0,74,11
1970,batter,2022,R,12,23243,DOO_BEA,67207,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67207,DOO_BEA/67207:106rows/9games,1,1,106,9,106,9,1.0,67207,67207:1679rows/143games,1,1,1679,143,1679,143,1.0,7,67207:120rows/10games,120,10,120,0,120,10
1971,batter,2022,R,12,23474,DOO_BEA,64011,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64011,DOO_BEA/64011:89rows/18games,1,1,89,18,89,18,1.0,64011,64011:311rows/49games,1,1,311,49,311,49,1.0,7,64011:95rows/19games,95,19,95,0,121,21
1972,batter,2022,R,12,23552,DOO_BEA,68205,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68205,DOO_BEA/68205:122rows/18games,1,1,122,18,122,18,1.0,68205,68205:781rows/78games,1,1,781,78,781,78,1.0,9,68205:140rows/21games,140,21,140,0,140,21
1973,batter,2022,R,12,23687,DOO_BEA,628336,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,628336,DOO_BEA/628336:1277rows/89games,1,1,1277,89,1277,89,1.0,628336,628336:5088rows/328games,1,1,5088,328,5088,328,1.0,4,628336:1864rows/126games,1864,126,1864,0,2096,139
1974,batter,2022,R,12,23733,DOO_BEA,69203,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69203,DOO_BEA/69203:52rows/7games,1,1,52,7,52,7,1.0,69203,69203:396rows/37games,1,1,396,37,396,37,1.0,7,69203:57rows/8games;79240:2rows/1games,59,8,57,2,112,11
1975,batter,2022,R,12,23734,DOO_BEA,68204,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68204,DOO_BEA/68204:8rows/3games,1,1,8,3,8,3,1.0,68204,68204:340rows/45games,1,1,340,45,340,45,1.0,9,68204:8rows/3games,8,3,8,0,8,3
1976,batter,2022,R,12,23735,DOO_BEA,69238,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69238,DOO_BEA/69238:291rows/35games,1,1,291,35,291,35,1.0,69238,69238:863rows/92games,1,1,863,92,863,92,1.0,7,69238:366rows/42games,366,42,366,0,380,44
1977,batter,2022,R,12,23739,DOO_BEA,69207,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69207,DOO_BEA/69207:32rows/2games,1,1,32,2,32,2,1.0,69207,69207:379rows/36games,1,1,379,36,379,36,1.0,6,69207:32rows/2games,32,2,32,0,32,2
1978,batter,2022,R,12,23948,DOO_BEA,50202,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,50202,DOO_BEA/50202:657rows/41games,1,1,657,41,657,41,1.0,50202,50202:1637rows/130games,1,1,1637,130,1637,130,1.0,6,50202:1019rows/62games,1019,62,1019,0,1066,66
1979,batter,2022,R,12,23949,DOO_BEA,50293,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,50293,DOO_BEA/50293:292rows/27games,1,1,292,27,292,27,1.0,50293,50293:872rows/77games;54216:5rows/1games,2,1,872,77,877,77,0.9942987457240593,7,50293:355rows/34games,355,34,355,0,355,34
1980,batter,2022,R,12,24098,DOO_BEA,51203,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51203,DOO_BEA/51203:551rows/52games,1,1,551,52,551,52,1.0,51203,51203:1235rows/117games,1,1,1235,117,1235,117,1.0,3,51203:888rows/80games,888,80,888,0,998,92
1981,batter,2022,R,12,24101,DOO_BEA,51269,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,51269,DOO_BEA/51269:10rows/1games,1,1,10,1,10,1,1.0,51269,51269:133rows/9games,1,1,133,9,133,9,1.0,3,51269:19rows/2games,19,2,19,0,19,2
1982,batter,2022,R,13,21945,LG_TWI,77243,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,77243,LG_TWI/77243:204rows/26games,1,1,204,26,204,26,1.0,77243,77243:1183rows/149games,1,1,1183,149,1183,149,1.0,7,77243:329rows/41games,329,41,329,0,365,44
1983,batter,2022,R,13,21968,LG_TWI,77564,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,77564,LG_TWI/77564:283rows/33games,1,1,283,33,283,33,1.0,77564,77564:4258rows/320games,1,1,4258,320,4258,320,1.0,10,77564:489rows/54games,489,54,489,0,591,62
1984,batter,2022,R,13,21996,LG_TWI,78135,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,78135,LG_TWI/78135:160rows/17games,1,1,160,17,160,17,1.0,78135,78135:4163rows/296games,1,1,4163,296,4163,296,1.0,11,78135:213rows/24games,213,24,213,0,240,26
1985,batter,2022,R,13,22102,LG_TWI,79192,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79192,LG_TWI/79192:1143rows/74games,1,1,1143,74,1143,74,1.0,79192,79192:7204rows/465games,1,1,7204,465,7204,465,1.0,8,79192:1788rows/114games,1788,114,1788,0,1953,126
1986,batter,2022,R,13,22103,LG_TWI,79109,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79109,LG_TWI/79109:1305rows/80games,1,1,1305,80,1305,80,1.0,79109,79109:7939rows/489games,1,1,7939,489,7939,489,1.0,6,79109:2099rows/128games,2099,128,2099,0,2326,142
1987,batter,2022,R,13,22283,LG_TWI,61102,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61102,LG_TWI/61102:1052rows/78games,1,1,1052,78,1052,78,1.0,61102,61102:5515rows/426games,1,1,5515,426,5515,426,1.0,7,61102:1655rows/123games,1655,123,1655,0,1849,136
1988,batter,2022,R,13,22287,LG_TWI,61186,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61186,LG_TWI/61186:60rows/11games,1,1,60,11,60,11,1.0,61186,61186:3159rows/220games,1,1,3159,220,3159,220,1.0,8,61186:77rows/17games;76290:1rows/1games,78,17,77,1,79,18
1989,batter,2022,R,13,22500,LG_TWI,78168,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,78168,LG_TWI/78168:527rows/39games,1,1,527,39,527,39,1.0,78168,78168:4958rows/328games,1,1,4958,328,4958,328,1.0,10,78168:776rows/61games,776,61,776,0,986,72
1990,batter,2022,R,13,22626,LG_TWI,60566,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60566,LG_TWI/60566:107rows/19games,1,1,107,19,107,19,1.0,60566,60566:1119rows/157games,1,1,1119,157,1119,157,1.0,7,60566:232rows/34games,232,34,232,0,281,39
1991,batter,2022,R,13,22660,LG_TWI,62415,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62415,LG_TWI/62415:1458rows/82games,1,1,1458,82,1458,82,1.0,62415,62415:8419rows/512games,1,1,8419,512,8419,512,1.0,6,62415:2315rows/129games,2315,129,2315,0,2558,143
1992,batter,2022,R,13,22697,LG_TWI,65115,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65115,LG_TWI/65115:13rows/1games,1,1,13,1,13,1,1.0,65115,65115:800rows/72games,1,1,800,72,800,72,1.0,8,65115:21rows/3games,21,3,21,0,21,3
1993,batter,2022,R,13,22807,LG_TWI,65157,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65157,LG_TWI/65157:11rows/2games,1,1,11,2,11,2,1.0,65157,65157:579rows/43games;54815:2rows/1games;66113:1rows/1games,3,1,579,43,582,44,0.9948453608247423,6,65157:11rows/2games,11,2,11,0,16,4
